,Date,Stock_Code,ROC,ROC_10x,Outcome,Sentiment_Score_mean,News_Score
0,2022-07-27,TATACONSUM,0.003666645951152734,0.03666645951152734,1,0.029146645000000002,0.7235198616981506
1,2022-07-28,TATACONSUM,-0.005472382543224468,-0.054723825432244674,1,0.05797053866666667,0.0
2,2022-07-29,TATACONSUM,-0.009854055466387915,-0.09854055466387915,1,0.039897727181818186,0.0
3,2022-08-01,TATACONSUM,-0.008379332637127809,-0.08379332637127809,1,0.026050189374999998,0.0
4,2022-08-02,TATACONSUM,-0.0038218451225093468,-0.038218451225093465,-1,0.02514393936363636,0.0
5,2022-08-03,TATACONSUM,-0.002479216518242582,-0.02479216518242582,-1,0.007538419909090907,0.0
6,2022-08-04,TATACONSUM,0.02232214748473261,0.22322147484732607,-1,0.0038748736999999977,0.0
7,2022-08-05,TATACONSUM,0.02132435465768802,0.2132435465768802,-1,0.020541666666666666,0.0
8,2022-08-08,TATACONSUM,0.010935266233603405,0.10935266233603405,-1,0.02560037875,0.0
9,2022-08-10,TATACONSUM,0.0033534625130797247,0.033534625130797246,1,0.14100000000000001,0.4937751740217209
10,2022-08-11,TATACONSUM,0.015152479786082609,0.1515247978608261,1,0.0,0.9975239038467407
11,2022-07-26,TITAN,-0.14555754263620088,-1.4555754263620089,-1,-0.01,0.0
12,2022-07-27,TITAN,0.001858881031613764,0.01858881031613764,1,0.03421010102,-0.9995384216308594
13,2022-07-28,TITAN,-0.007595865432338494,-0.07595865432338494,1,0.03832313311,0.0
14,2022-07-29,TITAN,-0.01274080070270323,-0.1274080070270323,1,0.027646031740000004,0.0
15,2022-08-01,TITAN,-0.019001346518349504,-0.19001346518349504,-1,0.04076785353,0.98277747631073
16,2022-08-02,TITAN,-0.014747116313305955,-0.14747116313305955,1,0.02567748916,-0.7976916432380676
17,2022-08-03,TITAN,-0.018349165142486266,-0.18349165142486268,1,0.03530101009,0.0
18,2022-08-04,TITAN,-0.013799536529661172,-0.13799536529661172,1,0.00562467532,0.0
19,2022-08-05,TITAN,-0.010798525849568615,-0.10798525849568615,1,0.048312982675925924,-0.07849432528018951
20,2022-08-08,TITAN,-0.01073958569982858,-0.1073958569982858,1,0.0,0.48897532434463503
21,2022-08-10,TITAN,-0.0012013099215034777,-0.012013099215034777,1,0.030201899944444444,0.9317433834075928
22,2022-07-26,HINDUNILVR,0.01207034310493282,0.12070343104932821,-1,0.0,-0.5151064246892929
23,2022-07-27,HINDUNILVR,0.006995777150461324,0.06995777150461324,1,0.04985242728571428,-0.4592604637145996
24,2022-07-28,HINDUNILVR,-0.00669696888195595,-0.0669696888195595,1,0.071310606,0.0
25,2022-07-29,HINDUNILVR,-0.013593232975792112,-0.13593232975792113,1,0.027257575727272724,0.2202
26,2022-08-01,HINDUNILVR,0.0011209941793050818,0.011209941793050817,1,0.0187833333,0.5511
27,2022-08-02,HINDUNILVR,-0.008306741048539543,-0.08306741048539543,-1,0.042719696909090915,-0.3913017809391022
28,2022-08-03,HINDUNILVR,-0.0014986157823690682,-0.014986157823690682,1,0.0207833333,0.9966728687286377
29,2022-08-04,HINDUNILVR,-0.0015091520928050722,-0.015091520928050722,1,0.0510484848,0.0
30,2022-08-05,HINDUNILVR,-0.007544970844648404,-0.07544970844648403,-1,0.070069264,0.47205957770347595
31,2022-08-08,HINDUNILVR,-0.005039703305954345,-0.05039703305954345,-1,0.03473358583333333,-0.49905842542648315
32,2022-08-10,HINDUNILVR,-0.0016031410953662299,-0.016031410953662298,1,0.032,-0.9992954730987549
33,2022-08-11,HINDUNILVR,0.00847483346231474,0.0847483346231474,-1,0.0,-0.9986125230789185
34,2022-07-26,TATAMOTORS,0.5003001710408572,5.003001710408572,-1,0.022600446499999996,0.0
35,2022-07-27,TATAMOTORS,0.010804188015148064,0.10804188015148064,-1,0.06775252523809525,0.0
36,2022-07-28,TATAMOTORS,0.00925220664008243,0.0925220664008243,1,-0.0014975404090909082,0.175075
37,2022-07-29,TATAMOTORS,-0.00961106619958688,-0.09611066199586879,1,0.1500378086111111,0.171025
38,2022-08-01,TATAMOTORS,-0.06193905817174513,-0.6193905817174513,-1,0.1348194444285714,0.6488047380370179
39,2022-08-02,TATAMOTORS,-0.0392345124053506,-0.39234512405350597,-1,0.16834926470588235,0.08801663577556611
40,2022-08-03,TATAMOTORS,-0.010323528141333051,-0.10323528141333052,1,0.20408515872,0.16020281116167703
41,2022-08-04,TATAMOTORS,-0.0011743354329026465,-0.011743354329026465,-1,0.04266896231818182,0.494551420211792
42,2022-08-05,TATAMOTORS,0.013213710019513061,0.1321371001951306,1,0.08285763883333334,0.17995004634085082
43,2022-08-08,TATAMOTORS,0.00221611370367995,0.0221611370367995,1,0.032847853499999996,-0.23181241005659103
44,2022-08-10,TATAMOTORS,-0.013641692422466236,-0.13641692422466237,1,0.055,0.0
45,2022-08-11,TATAMOTORS,-0.012167671791387112,-0.12167671791387112,1,0.0,0.5583648681640625
46,2022-07-26,LT,-0.16080601862592378,-1.6080601862592379,1,0.1554782948888889,-0.051033333
47,2022-07-27,LT,-0.013539051702253687,-0.13539051702253688,1,0.1276766803548387,0.4031657536347707
48,2022-07-28,LT,-0.012012113244225634,-0.12012113244225633,1,0.05425405409523809,0.0
49,2022-07-29,LT,-0.011253236983550878,-0.11253236983550878,-1,0.08663590938888889,0.0
50,2022-08-01,LT,-0.011324245700464877,-0.11324245700464877,-1,0.032251479725490195,0.0
51,2022-08-02,LT,0.005375151158791773,0.05375151158791773,-1,0.06695317184615385,-0.10732032855351765
52,2022-08-03,LT,0.0064228892454077525,0.06422889245407752,1,0.08986442915000001,0.9619160592556
53,2022-08-04,LT,0.009481732085424724,0.09481732085424724,1,0.047676963514285714,0.3179846207300822
54,2022-08-05,LT,0.00310649072514525,0.0310649072514525,1,0.05901222834,0.0
55,2022-08-08,LT,-0.018730407959866777,-0.18730407959866777,1,0.057621212199999994,0.9682447612285614
56,2022-08-10,LT,-0.025834563682310213,-0.25834563682310213,1,-0.07026807761111112,0.9990476965904236
57,2022-08-11,LT,-0.023712922857612808,-0.2371292285761281,1,0.0,-0.8835933208465576
58,2022-07-26,MARUTI,-0.1633810965666964,-1.633810965666964,1,0.0792410715,0.0
59,2022-07-27,MARUTI,0.00329238951500574,0.0329238951500574,1,0.0203625292745098,0.0
60,2022-07-28,MARUTI,-0.00571296117977135,-0.057129611797713496,1,0.1424024620625,0.0
61,2022-07-29,MARUTI,-0.01310849962413509,-0.1310849962413509,1,0.06474358070588236,0.063366667
62,2022-08-01,MARUTI,-0.03056296708365815,-0.3056296708365815,-1,0.0898922558,0.43402118852615357
63,2022-08-02,MARUTI,-0.034652141987834326,-0.3465214198783433,-1,0.023652614806451616,-0.08588438548247018
64,2022-08-03,MARUTI,-0.0037362341896237283,-0.037362341896237286,1,-0.01652154448275862,-0.6583061257362366
65,2022-08-04,MARUTI,0.0009503934718106206,0.009503934718106207,1,0.025443278923076924,0.0
66,2022-08-05,MARUTI,0.016416057387225767,0.16416057387225766,-1,0.0432442129375,-0.35084107820987703
67,2022-08-08,MARUTI,0.005630556580295106,0.05630556580295106,1,0.021846049714285713,0.49962928891181946
68,2022-08-10,MARUTI,0.00382552895510316,0.0382552895510316,1,-0.003047618999999998,0.9543353915214539
69,2022-08-11,MARUTI,0.007972149812936417,0.07972149812936417,-1,0.0,0.05607283115386963
70,2022-07-26,HDFC,0.3615397683440694,3.615397683440694,-1,0.5,0.0
71,2022-07-27,HDFC,-0.009945122829688569,-0.09945122829688569,1,0.1267873445769231,0.0
72,2022-07-28,HDFC,-0.012101662625562986,-0.12101662625562987,1,0.1250546837037037,0.0
73,2022-07-29,HDFC,-0.022283176481209956,-0.22283176481209954,1,0.05225805725925926,0.0
74,2022-08-01,HDFC,-0.018265776445008205,-0.18265776445008206,-1,0.14705948716981132,0.0
75,2022-08-02,HDFC,-6.374434268962495e-05,-0.0006374434268962495,-1,0.46749086823999997,0.0
76,2022-08-03,HDFC,-0.0017934488359502897,-0.017934488359502898,1,0.08407530365,0.0
77,2022-08-04,HDFC,0.003060363022372309,0.03060363022372309,1,0.0030117296764705886,0.0
78,2022-08-05,HDFC,0.0039247530112329985,0.03924753011232998,1,0.022530026139534885,2.777576446533203e-05
79,2022-08-08,HDFC,-0.011506589984238135,-0.11506589984238134,1,0.0,0.49219678342342377
80,2022-08-10,HDFC,-0.009610729666129197,-0.09610729666129197,1,0.008,0.007148901621500651
81,2022-08-11,HDFC,-0.02594911315802658,-0.2594911315802658,1,0.0,0.4321826199690501
82,2022-07-27,EICHERMOT,0.007092659227601516,0.07092659227601517,1,-0.0012986111666666682,0.0
83,2022-07-28,EICHERMOT,0.0064415381612337105,0.0644153816123371,1,0.0644591991,0.0
84,2022-07-29,EICHERMOT,-0.009951125868029907,-0.09951125868029906,1,0.04678645825,0.0
85,2022-08-01,EICHERMOT,-0.008190486761052485,-0.08190486761052485,-1,0.016543498153846155,0.2787
86,2022-08-02,EICHERMOT,-0.012361977916466527,-0.12361977916466527,1,0.024828703666666667,0.9977412223815918
87,2022-08-03,EICHERMOT,-0.012649241690867964,-0.12649241690867963,1,0.023965151499999997,0.0
88,2022-08-04,EICHERMOT,-0.00912310416506291,-0.09123104165062909,1,0.065763731,0.0
89,2022-08-05,EICHERMOT,0.008660106077475634,0.08660106077475635,1,0.033482808846153844,-0.3182
90,2022-08-08,EICHERMOT,0.0017647473304592712,0.017647473304592712,1,0.033797618999999994,0.0
91,2022-08-10,EICHERMOT,-0.008171992150796798,-0.08171992150796797,1,0.07850000000000001,0.929249107837677
92,2022-08-11,EICHERMOT,-0.012695153715930699,-0.126951537159307,1,0.0,0.7463283389806747
93,2022-07-26,NESTLEIND,-0.1823771853169189,-1.823771853169189,1,0.0,-0.9992582201957703
94,2022-07-27,NESTLEIND,0.009914260098880861,0.09914260098880862,1,0.03428645825,0.0
95,2022-07-28,NESTLEIND,-0.017588060095644467,-0.17588060095644467,-1,0.06885119046153847,-0.12822145398925333
96,2022-07-29,NESTLEIND,-0.02667626215190926,-0.2667626215190926,1,0.029771644999999996,0.38807871512004305
97,2022-08-01,NESTLEIND,-0.015804283901027668,-0.1580428390102767,1,0.045735984800000004,0.0
98,2022-08-02,NESTLEIND,-0.01636522040711416,-0.16365220407114162,-1,0.06372811444444444,0.0
99,2022-08-03,NESTLEIND,-0.002880331098254537,-0.02880331098254537,1,0.024891834999999998,0.8675065636634827
100,2022-08-04,NESTLEIND,-0.020156441118728774,-0.20156441118728774,-1,0.09113257571428571,0.0
101,2022-08-05,NESTLEIND,-0.017946600661819922,-0.17946600661819923,-1,0.036619791625,0.0
102,2022-08-08,NESTLEIND,-0.00015877999962353974,-0.0015877999962353973,1,0.00540625,0.0
103,2022-08-10,NESTLEIND,-0.0029185312274723854,-0.029185312274723853,1,0.04800000000000001,-0.9992954730987549
104,2022-07-26,M&M,0.7663291878705101,7.663291878705101,1,0.1003854468,0.0
105,2022-07-27,M&M,0.01312823003017594,0.13128230030175939,1,0.09135030522330097,0.0
106,2022-07-28,M&M,-0.0009668652660189148,-0.009668652660189148,1,0.0723659211,0.0
107,2022-07-29,M&M,-0.017244542285819123,-0.17244542285819123,1,0.08869839266666667,0.0
108,2022-08-01,M&M,-0.06236428087100554,-0.6236428087100554,-1,0.19318055553333335,0.622079894550415
109,2022-08-02,M&M,-0.05527469107243483,-0.5527469107243483,1,0.14013138731730768,0.1697844845056534
110,2022-08-03,M&M,-0.03448275862068962,-0.3448275862068962,1,-0.0014227240588235305,0.0
111,2022-08-04,M&M,-0.02216389617964413,-0.22163896179644127,1,0.14374531151923076,0.0
112,2022-08-05,M&M,0.01027443882985107,0.10274438829851071,1,0.06866628751724138,-0.08921382824579875
113,2022-08-08,M&M,-0.01606022984114862,-0.16060229841148618,1,0.22461309519444445,0.5365288183093071
114,2022-08-10,M&M,-0.0070042803935738,-0.070042803935738,1,0.10811686158333333,-0.9478802978992462
115,2022-08-11,M&M,-0.0035427547890594874,-0.03542754789059487,-1,0.0,-0.03507456183433533
116,2022-07-26,BPCL,0.3743123231688149,3.7431232316881493,-1,0.0,-0.5307965874671936
117,2022-07-27,BPCL,-0.01235029940119772,-0.1235029940119772,-1,0.05600294611111112,0.6051059126853943
118,2022-07-28,BPCL,-0.01475210855560054,-0.1475210855560054,1,0.03706907078571429,0.0
119,2022-07-29,BPCL,-0.021620116915653735,-0.21620116915653737,1,0.08329008833333333,0.0
120,2022-08-01,BPCL,-0.022772489363655658,-0.22772489363655657,1,0.06930544072727272,0.0
121,2022-08-02,BPCL,-0.015452204211483005,-0.15452204211483006,-1,0.014834990500000002,-0.9955518841743469
122,2022-08-03,BPCL,-0.005995601217197461,-0.05995601217197461,1,0.01314423076923077,0.0
123,2022-08-04,BPCL,-0.0013793517046989008,-0.013793517046989008,1,-0.010781328937500001,0.0
124,2022-08-05,BPCL,-0.005049147022795846,-0.05049147022795846,-1,0.052021969599999995,0.0
125,2022-08-08,BPCL,0.02210143839524326,0.22101438395243259,1,0.09957439782051282,-0.3777361833532651
126,2022-08-10,BPCL,0.010071161500422069,0.10071161500422068,1,0.0555,0.0
127,2022-07-27,BRITANNIA,9.338739425814678e-05,0.0009338739425814677,1,0.043110984799999995,0.0
128,2022-07-28,BRITANNIA,-0.003025134277597035,-0.030251342775970348,1,0.03509722216666667,0.0
129,2022-07-29,BRITANNIA,-0.009558764530331618,-0.09558764530331618,-1,0.043552083250000005,0.999515175819397
130,2022-08-01,BRITANNIA,0.00045885591924147134,0.004588559192414713,1,0.0666147727,0.0
131,2022-08-02,BRITANNIA,0.016989220525116592,0.1698922052511659,-1,0.0408861111,0.0
132,2022-08-03,BRITANNIA,0.017387292758639573,0.17387292758639572,-1,0.10966260828571428,-0.499799519777298
133,2022-08-04,BRITANNIA,0.011210498055188058,0.11210498055188059,-1,0.021286668749999998,-0.08345364034175873
134,2022-08-05,BRITANNIA,0.02312079017002228,0.2312079017002228,-1,0.04984940088235294,0.16785148335695266
135,2022-08-08,BRITANNIA,0.02657524111790783,0.2657524111790783,1,0.05334280778947369,-0.9981912970542908
136,2022-08-10,BRITANNIA,0.014776662003100651,0.14776662003100652,1,0.14783333333333334,0.0
137,2022-07-26,BHARTIARTL,0.46218553459119494,4.62185534591195,-1,-0.4,0.09052
138,2022-07-27,BHARTIARTL,0.005921168915336096,0.05921168915336096,1,0.0491258658,0.34255
139,2022-07-28,BHARTIARTL,0.014439419467352567,0.14439419467352566,1,0.0333233225,0.2263
140,2022-07-29,BHARTIARTL,-0.0022322748506890555,-0.022322748506890554,-1,0.025220833300000002,0.11315
141,2022-08-01,BHARTIARTL,-0.021775914073420242,-0.21775914073420244,1,0.0492774508125,0.239542857
142,2022-08-02,BHARTIARTL,-0.009717872947264755,-0.09717872947264755,1,0.03696831954545454,-0.29635
143,2022-08-03,BHARTIARTL,-0.013614295741693884,-0.13614295741693883,1,0.028003314374999998,0.0
144,2022-08-04,BHARTIARTL,-0.007209899467598847,-0.07209899467598847,1,0.017093073571428568,0.0
145,2022-08-05,BHARTIARTL,-0.013218713551341238,-0.13218713551341238,1,0.042800189375,0.193266667
146,2022-08-08,BHARTIARTL,-0.011343240720798465,-0.11343240720798466,1,0.027175820666666666,0.127266667
147,2022-08-10,BHARTIARTL,-0.018671490016236098,-0.18671490016236097,1,0.05733333333333334,0.13430093394385445
148,2022-08-11,BHARTIARTL,-0.006137752136873187,-0.06137752136873187,1,0.0,0.1761185441698347
149,2022-07-26,CIPLA,-0.04656256159793261,-0.46562561597932606,1,0.0,0.0
150,2022-07-27,CIPLA,-0.008302019606016358,-0.08302019606016357,1,0.011724271909090906,0.990820586681366
151,2022-07-28,CIPLA,-0.0016876850758940542,-0.01687685075894054,1,0.11586186866666666,-0.21165189776420593
152,2022-07-29,CIPLA,-0.010880357438358532,-0.10880357438358532,1,0.06554261017307693,-0.17361508475409615
153,2022-08-01,CIPLA,-0.02943135587141206,-0.29431355871412057,-1,0.0801028409,0.9785142540931702
154,2022-08-02,CIPLA,-0.018944121437196305,-0.18944121437196304,1,0.05186083044444444,0.0
155,2022-08-03,CIPLA,-0.018890533587086877,-0.18890533587086877,1,0.016651838846153844,0.0
156,2022-08-04,CIPLA,-0.035696579077838374,-0.35696579077838375,-1,0.08865817828571429,0.9995216131210327
157,2022-08-05,CIPLA,-0.01406075343674625,-0.1406075343674625,1,0.03388425922222222,-0.9904292225837708
158,2022-08-08,CIPLA,-0.004576234802802165,-0.04576234802802165,1,0.061909632,0.0
159,2022-08-10,CIPLA,-0.0064554275024473,-0.064554275024473,1,0.054,0.0
160,2022-07-26,BAJFINANCE,-0.20215889464594125,-2.0215889464594126,1,0.0078125,0.2787
161,2022-07-27,BAJFINANCE,-0.018107181910645167,-0.18107181910645168,1,0.014177083333333331,0.1468
162,2022-07-28,BAJFINANCE,-0.09807852550923025,-0.9807852550923025,1,0.07820050126315789,-0.3168903360740509
163,2022-07-29,BAJFINANCE,-0.08657512773750141,-0.8657512773750141,1,0.02983333330769231,0.21112290225028993
164,2022-08-01,BAJFINANCE,-0.06131696265438866,-0.6131696265438866,-1,0.0243458333,0.9986513257026672
165,2022-08-02,BAJFINANCE,-0.040372736818388426,-0.40372736818388427,-1,0.051597064375,-0.7826035618782043
166,2022-08-03,BAJFINANCE,-0.008202305101983087,-0.08202305101983087,1,0.015863636363636364,0.9971984624862671
167,2022-08-04,BAJFINANCE,-0.004344543582704137,-0.04344543582704137,1,0.028995370333333333,-0.9929550290107727
168,2022-08-05,BAJFINANCE,-7.940723865433854e-05,-0.0007940723865433855,-1,0.032467592555555556,0.0
169,2022-08-08,BAJFINANCE,-0.0029834598298445784,-0.029834598298445786,1,0.054266835,0.0
170,2022-08-10,BAJFINANCE,0.01819040739591271,0.1819040739591271,1,0.032,-0.5033746212720871
171,2022-08-11,BAJFINANCE,-0.004469983723055979,-0.04469983723055979,-1,0.0,0.4351489394903183
172,2022-07-26,ASIANPAINT,0.20967258045652634,2.0967258045652635,1,0.0114285715,0.1551041577410202
173,2022-07-27,ASIANPAINT,-0.02557458314556115,-0.2557458314556115,1,0.140597064375,0.32591864253793446
174,2022-07-28,ASIANPAINT,-0.0395633859193231,-0.395633859193231,1,0.11509313711764706,0.007584527134895325
175,2022-07-29,ASIANPAINT,-0.04142912034187924,-0.4142912034187924,1,0.04216504327272727,-0.23641939461231232
176,2022-08-01,ASIANPAINT,-0.02449885209781051,-0.2449885209781051,1,0.019312499999999996,0.0
177,2022-08-02,ASIANPAINT,-0.028332394673255365,-0.2833239467325537,1,0.06285858583333333,-0.023514632209142045
178,2022-08-03,ASIANPAINT,-0.025750752989592313,-0.2575075298959231,1,0.032637820461538465,0.5574
179,2022-08-04,ASIANPAINT,-0.020519505031082852,-0.20519505031082852,1,0.022684027750000002,0.0
180,2022-08-05,ASIANPAINT,-0.0160721859050294,-0.160721859050294,-1,0.027658333299999997,-0.5148916840553284
181,2022-08-08,ASIANPAINT,-0.003691525453241938,-0.03691525453241938,-1,-0.027315972166666664,0.0
182,2022-08-10,ASIANPAINT,0.01078046757886016,0.10780467578860159,1,0.010666666666666666,0.0
183,2022-07-26,ULTRACEMCO,-0.11193255760212535,-1.1193255760212535,-1,0.0,0.6697164309024811
184,2022-07-27,ULTRACEMCO,-0.02411517113638577,-0.24115171136385768,1,0.11946875,0.4729756861925125
185,2022-07-28,ULTRACEMCO,-0.003361464407704745,-0.03361464407704745,1,0.06668663909090909,-0.01428559422492981
186,2022-07-29,ULTRACEMCO,-0.01206317199104969,-0.1206317199104969,1,0.054266835,0.0
187,2022-08-01,ULTRACEMCO,-0.020839530554729237,-0.20839530554729235,-1,0.055792803,0.9921177625656128
188,2022-08-02,ULTRACEMCO,-0.012055562402713374,-0.12055562402713374,1,0.09577754818181818,-0.49996715784072876
189,2022-08-03,ULTRACEMCO,-0.0026057088712544097,-0.0260570887125441,1,0.04680357142857143,0.9917998909950256
